YEAR,AREA,REGION,SPECIES,SPECIESNAME,COUNT
2006,43,ch,amco,American Coot,200
2006,43,ch,nopi,Northern Pintail,100
2006,34,ch,bcte,Blue-winged or Cinnamon Teal,2
2006,34,ch,nopi,Northern Pintail,200
2006,34,ch,nopi,Northern Pintail,2
2006,35,ch,medu,Mexican Duck,35
2006,35,ch,nopi,Northern Pintail,10
2006,35,ch,amco,American Coot,75
2006,37,ch,amco,American Coot,20
2006,37,ch,amco,American Coot,35
2006,37,ch,nsho,Northern Shoveler,10
2006,37,ch,agwt,American Green-winged Teal,15
2006,37,ch,amco,American Coot,20
2006,37,ch,amwi,American Wigeon,10
2006,37,ch,amco,American Coot,30
2006,37,ch,nsho,Northern Shoveler,2
2006,37,ch,amco,American Coot,50
2006,37,ch,gadw,Gadwall,350
2006,37,ch,nsho,Northern Shoveler,30
2006,37,ch,amco,American Coot,40
2006,37,ch,wfib,White-faced Ibis,300
2006,37,ch,fuwd,Fulvous Whistling-Duck,10
2006,37,ch,amwi,American Wigeon,5
2006,37,ch,fuwd,Fulvous Whistling-Duck,7
2006,37,ch,nsho,Northern Shoveler,35
2006,37,ch,nsho,Northern Shoveler,12
2006,37,ch,amco,American Coot,250
2006,37,ch,amco,American Coot,80
2006,21,nh,medu,Mexican Duck,75
2006,21,nh,amco,American Coot,50
2006,24,nh,amco,American Coot,45
2006,35a,oh,sngo,Generic Snow or Ross' Goose,3
2006,35a,oh,medu,Mexican Duck,25
2006,25,nh,amco,American Coot,600
2006,25,nh,gadw,Gadwall,35
2006,25,nh,gadw,Gadwall,10
2006,25,nh,amco,American Coot,20
2006,25,nh,gadw,Gadwall,5
2006,37a,oh,gadw,Gadwall,20
2006,37a,oh,agwt,American Green-winged Teal,5
2006,37a,oh,nopi,Northern Pintail,75
2006,37a,oh,medu,Mexican Duck,20
2006,37a,oh,nopi,Northern Pintail,15
2006,27,nh,amco,American Coot,35
2006,27,nh,amco,American Coot,75
2006,30,ch,agwt,American Green-winged Teal,125
2006,30,ch,amco,American Coot,50
2006,30,ch,medu,Mexican Duck,3
2006,30,ch,amco,American Coot,70
2006,30,ch,agwt,American Green-winged Teal,2
2006,30,ch,gadw,Gadwall,2
2006,30,ch,nsho,Northern Shoveler,5
2006,30,ch,agwt,American Green-winged Teal,20
2006,30,ch,buff,Bufflehead,2
2006,30,ch,nopi,Northern Pintail,30
2006,30,ch,medu,Mexican Duck,5
2006,30,ch,medu,Mexican Duck,15
2006,30,ch,nsho,Northern Shoveler,15
2006,30,ch,gadw,Gadwall,10
2006,38,ch,medu,Mexican Duck,60
2006,38,ch,medu,Mexican Duck,4
2006,38,ch,nsho,Northern Shoveler,20
2006,38,ch,nsho,Northern Shoveler,200
2006,38,ch,nsho,Northern Shoveler,2
2006,38,ch,nsho,Northern Shoveler,10
2006,38,ch,nsho,Northern Shoveler,25
2006,41,ch,medu,Mexican Duck,2
2006,41,ch,agwt,American Green-winged Teal,45
2006,41,ch,amco,American Coot,150
2006,41,ch,rudu,Ruddy Duck,10
2006,41,ch,amco,American Coot,2
2006,41,ch,agwt,American Green-winged Teal,100
2006,41,ch,medu,Mexican Duck,50
2006,39,ch,agwt,American Green-winged Teal,15
2006,39,ch,wfib,White-faced Ibis,100
2006,39,ch,amco,American Coot,10
2006,39,ch,nsho,Northern Shoveler,75
2006,39,ch,amco,American Coot,10
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,40
2006,39,ch,amwi,American Wigeon,40
2006,39,ch,amwi,American Wigeon,2
2006,39,ch,scau,Generic Scaup,15
2006,39,ch,agwt,American Green-winged Teal,20
2006,39,ch,medu,Mexican Duck,4
2006,39,ch,nopi,Northern Pintail,25
2006,39,ch,bnst,Black-necked Stilt,20
2006,39,ch,nsho,Northern Shoveler,25
2006,39,ch,bnst,Black-necked Stilt,40
2006,39,ch,wfib,White-faced Ibis,20
2006,42,ch,wfib,White-faced Ibis,200
2006,42,ch,amav,American Avocet,150
2006,42,ch,nsho,Northern Shoveler,75
2006,42,ch,nsho,Northern Shoveler,150
2006,42,ch,amco,American Coot,50
2006,42,ch,gadw,Gadwall,35
2006,42,ch,gadw,Gadwall,35
2006,42,ch,medu,Mexican Duck,15
2006,43,ch,amco,American Coot,50
2006,43,ch,amco,American Coot,10
2006,21,nh,nsho,Northern Shoveler,150
2006,21,nh,nopi,Northern Pintail,150
2006,21,nh,amco,American Coot,350
2006,21,nh,nsho,Northern Shoveler,25
2006,21,nh,gadw,Gadwall,20
2006,24,nh,nsho,Northern Shoveler,15
2006,25,nh,gold,Generic Goldeneye,1
2006,25,nh,buff,Bufflehead,4
2006,25,nh,agwt,American Green-winged Teal,20
2006,25,nh,amco,American Coot,150
2006,25,nh,medu,Mexican Duck,35
2006,37a,oh,gadw,Gadwall,5
2006,27,nh,smsb,Generic small shorebird,40
2006,30,ch,amco,American Coot,25
2006,30,ch,scau,Generic Scaup,10
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,gadw,Gadwall,10
2006,30,ch,agwt,American Green-winged Teal,5
2006,30,ch,agwt,American Green-winged Teal,10
2006,30,ch,nopi,Northern Pintail,220
2006,30,ch,agwt,American Green-winged Teal,275
2006,30,ch,buff,Bufflehead,15
2006,30,ch,gadw,Gadwall,35
2006,38,ch,nsho,Northern Shoveler,60
2006,41,ch,nsho,Northern Shoveler,10
2006,41,ch,nsho,Northern Shoveler,45
2006,41,ch,agwt,American Green-winged Teal,3
2006,41,ch,amco,American Coot,40
2006,41,ch,rudu,Ruddy Duck,30
2006,41,ch,nsho,Northern Shoveler,10
2006,41,ch,amco,American Coot,10
2006,39,ch,agwt,American Green-winged Teal,25
2006,39,ch,nopi,Northern Pintail,15
2006,39,ch,amco,American Coot,15
2006,39,ch,rudu,Ruddy Duck,20
2006,39,ch,agwt,American Green-winged Teal,25
2006,39,ch,agwt,American Green-winged Teal,15
2006,39,ch,agwt,American Green-winged Teal,15
2006,39,ch,nopi,Northern Pintail,10
2006,42,ch,amco,American Coot,25
2006,42,ch,medu,Mexican Duck,30
2006,42,ch,smsb,Generic small shorebird,100
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,75
2006,42,ch,agwt,American Green-winged Teal,15
2006,43,ch,nopi,Northern Pintail,9
2006,43,ch,amco,American Coot,15
2006,43,ch,amco,American Coot,50
2006,43,ch,fuwd,Fulvous Whistling-Duck,5
2006,43,ch,medu,Mexican Duck,4
2006,43,ch,amco,American Coot,100
2006,43,ch,amav,American Avocet,100
2006,43,ch,awpe,American White Pelican,70
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,5
2006,43,ch,amco,American Coot,150
2006,43,ch,amco,American Coot,20
2006,43,ch,wfib,White-faced Ibis,75
2006,43,ch,amco,American Coot,60
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,200
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,43,ch,awpe,American White Pelican,10
2006,43,ch,rudu,Ruddy Duck,200
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,15
2006,34,ch,rudu,Ruddy Duck,200
2006,34,ch,amco,American Coot,15
2006,34,ch,agwt,American Green-winged Teal,25
2006,34,ch,medu,Mexican Duck,50
2006,35,ch,nopi,Northern Pintail,5
2006,35,ch,amco,American Coot,25
2006,35,ch,amco,American Coot,75
2006,35,ch,agwt,American Green-winged Teal,200
2006,21,nh,smsb,Generic small shorebird,300
2006,21,nh,nopi,Northern Pintail,15
2006,21,nh,nsho,Northern Shoveler,125
2006,21,nh,amwi,American Wigeon,5
2006,21,nh,amwi,American Wigeon,5
2006,23,nh,agwt,American Green-winged Teal,650
2006,23,nh,nsho,Northern Shoveler,2
2006,24,nh,medu,Mexican Duck,15
2006,25,nh,amwi,American Wigeon,5
2006,25,nh,buff,Bufflehead,15
2006,25,nh,medu,Mexican Duck,25
2006,25,nh,medu,Mexican Duck,45
2006,25,nh,amco,American Coot,75
2006,37a,oh,medu,Mexican Duck,4
2006,30,ch,medu,Mexican Duck,3
2006,30,ch,amwi,American Wigeon,5
2006,30,ch,amav,American Avocet,75
2006,30,ch,agwt,American Green-winged Teal,3
2006,30,ch,nsho,Northern Shoveler,50
2006,30,ch,medu,Mexican Duck,75
2006,30,ch,agwt,American Green-winged Teal,2
2006,30,ch,amco,American Coot,10
2006,38,ch,amco,American Coot,20
2006,38,ch,nsho,Northern Shoveler,10
2006,38,ch,gadw,Gadwall,35
2006,41,ch,nopi,Northern Pintail,15
2006,41,ch,nsho,Northern Shoveler,45
2006,41,ch,bnst,Black-necked Stilt,225
2006,41,ch,amco,American Coot,75
2006,41,ch,medu,Mexican Duck,80
2006,41,ch,agwt,American Green-winged Teal,100
2006,41,ch,amwi,American Wigeon,200
2006,41,ch,nopi,Northern Pintail,20
2006,41,ch,medu,Mexican Duck,100
2006,39,ch,nsho,Northern Shoveler,40
2006,39,ch,nsho,Northern Shoveler,10
2006,39,ch,rudu,Ruddy Duck,4
2006,39,ch,agwt,American Green-winged Teal,2500
2006,39,ch,rudu,Ruddy Duck,250
2006,39,ch,gadw,Gadwall,10
2006,39,ch,rudu,Ruddy Duck,10
2006,39,ch,amco,American Coot,15
2006,42,ch,gadw,Gadwall,75
2006,42,ch,agwt,American Green-winged Teal,4000
2006,42,ch,nopi,Northern Pintail,5
2006,42,ch,bnst,Black-necked Stilt,40
2006,42,ch,nsho,Northern Shoveler,35
2006,43,ch,awpe,American White Pelican,50
2006,43,ch,awpe,American White Pelican,50
2006,43,ch,rudu,Ruddy Duck,35
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,35
2006,43,ch,awpe,American White Pelican,75
2006,43,ch,fuwd,Fulvous Whistling-Duck,15
2006,43,ch,amco,American Coot,25
2006,43,ch,agwt,American Green-winged Teal,50
2006,43,ch,amco,American Coot,100
2006,43,ch,nopi,Northern Pintail,25
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,125
2006,43,ch,nsho,Northern Shoveler,2
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,4
2006,34,ch,amco,American Coot,3
2006,35,ch,amco,American Coot,50
2006,35,ch,amco,American Coot,200
2006,35,ch,agwt,American Green-winged Teal,20
2006,35,ch,rndu,Ring-necked Duck,35
2006,35,ch,wfib,White-faced Ibis,20
2006,35,ch,wfib,White-faced Ibis,10
2006,35,ch,wfib,White-faced Ibis,100
2006,37,ch,nsho,Northern Shoveler,15
2006,21,nh,agwt,American Green-winged Teal,20
2006,21,nh,amco,American Coot,30
2006,21,nh,amco,American Coot,75
2006,21,nh,agwt,American Green-winged Teal,35
2006,21,nh,amco,American Coot,80
2006,23,nh,medu,Mexican Duck,400
2006,24,nh,buff,Bufflehead,2
2006,25,nh,amco,American Coot,25
2006,25,nh,amco,American Coot,15
2006,37a,oh,medu,Mexican Duck,40
2006,37a,oh,amco,American Coot,10
2006,37a,oh,medu,Mexican Duck,40
2006,37a,oh,nsho,Northern Shoveler,20
2006,37a,oh,amco,American Coot,30
2006,29,nh,bnst,Black-necked Stilt,275
2006,30,ch,gadw,Gadwall,15
2006,30,ch,medu,Mexican Duck,5
2006,30,ch,nopi,Northern Pintail,75
2006,30,ch,buff,Bufflehead,4
2006,30,ch,rudu,Ruddy Duck,40
2006,30,ch,bnst,Black-necked Stilt,5
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,agwt,American Green-winged Teal,5
2006,38,ch,medu,Mexican Duck,20
2006,38,ch,agwt,American Green-winged Teal,10
2006,38,ch,agwt,American Green-winged Teal,15
2006,38,ch,medu,Mexican Duck,15
2006,41,ch,gadw,Gadwall,90
2006,41,ch,medu,Mexican Duck,5
2006,41,ch,nsho,Northern Shoveler,1050
2006,41,ch,agwt,American Green-winged Teal,1400
2006,39,ch,amav,American Avocet,15
2006,39,ch,gadw,Gadwall,100
2006,39,ch,nopi,Northern Pintail,75
2006,39,ch,medu,Mexican Duck,2
2006,39,ch,medu,Mexican Duck,40
2006,39,ch,medu,Mexican Duck,10
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,30
2006,39,ch,medu,Mexican Duck,2
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,39,ch,agwt,American Green-winged Teal,3
2006,39,ch,agwt,American Green-winged Teal,15
2006,39,ch,rudu,Ruddy Duck,10
2006,39,ch,ospr,Osprey,1
2006,42,ch,medu,Mexican Duck,7
2006,42,ch,wfib,White-faced Ibis,85
2006,42,ch,agwt,American Green-winged Teal,20
2006,42,ch,amco,American Coot,50
2006,42,ch,rndu,Ring-necked Duck,20
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,10
2006,42,ch,scau,Generic Scaup,15
2006,43,ch,awpe,American White Pelican,100
2006,43,ch,amco,American Coot,150
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,125
2006,43,ch,amco,American Coot,200
2006,43,ch,rudu,Ruddy Duck,2000
2006,43,ch,medu,Mexican Duck,5
2006,43,ch,fuwd,Fulvous Whistling-Duck,2
2006,43,ch,amco,American Coot,50
2006,34,ch,medu,Mexican Duck,10
2006,34,ch,agwt,American Green-winged Teal,100
2006,34,ch,medu,Mexican Duck,5
2006,35,ch,nopi,Northern Pintail,25
2006,35,ch,wfib,White-faced Ibis,15
2006,35,ch,amco,American Coot,20
2006,35,ch,smsb,Generic small shorebird,200
2006,35,ch,nsho,Northern Shoveler,5
2006,35,ch,nsho,Northern Shoveler,50
2006,35,ch,nopi,Northern Pintail,30
2006,35,ch,amco,American Coot,40
2006,35,ch,wfib,White-faced Ibis,75
2006,37,ch,amwi,American Wigeon,3
2006,21,nh,amco,American Coot,200
2006,21,nh,agwt,American Green-winged Teal,15
2006,21,nh,amco,American Coot,75
2006,21,nh,agwt,American Green-winged Teal,80
2006,21,nh,nopi,Northern Pintail,50
2006,21,nh,nopi,Northern Pintail,25
2006,21,nh,amwi,American Wigeon,10
2006,21,nh,amco,American Coot,50
2006,23,nh,nopi,Northern Pintail,60
2006,24,nh,sngo,Generic Snow or Ross' Goose,12
2006,24,nh,amco,American Coot,10
2006,24,nh,gadw,Gadwall,2
2006,25,nh,amco,American Coot,15
2006,25,nh,medu,Mexican Duck,30
2006,25,nh,gadw,Gadwall,15
2006,37a,oh,nopi,Northern Pintail,225
2006,37a,oh,gwfg,Greater White-fronted Goose,125
2006,27,nh,amav,American Avocet,300
2006,27,nh,buff,Bufflehead,5
2006,27,nh,nopi,Northern Pintail,40
2006,30,ch,wfib,White-faced Ibis,15
2006,30,ch,nsho,Northern Shoveler,5
2006,30,ch,medu,Mexican Duck,5
2006,30,ch,agwt,American Green-winged Teal,25
2006,30,ch,medu,Mexican Duck,4
2006,30,ch,amco,American Coot,19
2006,30,ch,agwt,American Green-winged Teal,10
2006,30,ch,nsho,Northern Shoveler,7
2006,30,ch,agwt,American Green-winged Teal,5
2006,30,ch,agwt,American Green-winged Teal,5
2006,30,ch,agwt,American Green-winged Teal,7
2006,30,ch,nsho,Northern Shoveler,20
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,amwi,American Wigeon,2
2006,30,ch,rudu,Ruddy Duck,20
2006,30,ch,nopi,Northern Pintail,10
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,medu,Mexican Duck,35
2006,38,ch,gadw,Gadwall,10
2006,38,ch,bnst,Black-necked Stilt,150
2006,38,ch,agwt,American Green-winged Teal,30
2006,38,ch,gadw,Gadwall,3
2006,38,ch,gadw,Gadwall,10
2006,38,ch,nsho,Northern Shoveler,5
2006,38,ch,medu,Mexican Duck,5
2006,41,ch,nsho,Northern Shoveler,2
2006,41,ch,agwt,American Green-winged Teal,15
2006,41,ch,nopi,Northern Pintail,585
2006,41,ch,nsho,Northern Shoveler,40
2006,41,ch,bcte,Blue-winged or Cinnamon Teal,30
2006,41,ch,nsho,Northern Shoveler,75
2006,41,ch,nopi,Northern Pintail,20
2006,41,ch,nopi,Northern Pintail,750
2006,39,ch,wfib,White-faced Ibis,550
2006,39,ch,agwt,American Green-winged Teal,750
2006,39,ch,amco,American Coot,75
2006,39,ch,wfib,White-faced Ibis,60
2006,39,ch,agwt,American Green-winged Teal,225
2006,39,ch,nopi,Northern Pintail,375
2006,39,ch,rudu,Ruddy Duck,10
2006,42,ch,wfib,White-faced Ibis,40
2006,42,ch,medu,Mexican Duck,15
2006,42,ch,bcte,Blue-winged or Cinnamon Teal,5
2006,42,ch,nopi,Northern Pintail,2000
2006,42,ch,wfib,White-faced Ibis,725
2006,42,ch,bnst,Black-necked Stilt,50
2006,42,ch,smsb,Generic small shorebird,75
2006,42,ch,medu,Mexican Duck,15
2006,42,ch,medu,Mexican Duck,5
2006,42,ch,agwt,American Green-winged Teal,10
2006,42,ch,nsho,Northern Shoveler,30
2006,43,ch,medu,Mexican Duck,5
2006,43,ch,awpe,American White Pelican,30
2006,43,ch,amco,American Coot,15
2006,21,nh,agwt,American Green-winged Teal,40
2006,23,nh,agwt,American Green-winged Teal,10
2006,24,nh,amco,American Coot,40
2006,24,nh,amco,American Coot,115
2006,24,nh,amco,American Coot,20
2006,25,nh,amco,American Coot,75
2006,25,nh,amco,American Coot,40
2006,25,nh,medu,Mexican Duck,15
2006,37a,oh,amco,American Coot,50
2006,30,ch,agwt,American Green-winged Teal,15
2006,30,ch,agwt,American Green-winged Teal,75
2006,30,ch,nsho,Northern Shoveler,10
2006,30,ch,amco,American Coot,125
2006,30,ch,medu,Mexican Duck,15
2006,30,ch,nsho,Northern Shoveler,2
2006,30,ch,medu,Mexican Duck,3
2006,30,ch,bnst,Black-necked Stilt,35
2006,30,ch,amco,American Coot,10
2006,30,ch,medu,Mexican Duck,2
2006,30,ch,nopi,Northern Pintail,15
2006,30,ch,amco,American Coot,20
2006,30,ch,agwt,American Green-winged Teal,25
2006,30,ch,nsho,Northern Shoveler,10
2006,41,ch,nsho,Northern Shoveler,10
2006,41,ch,agwt,American Green-winged Teal,30
2006,41,ch,medu,Mexican Duck,200
2006,41,ch,agwt,American Green-winged Teal,75
2006,41,ch,amco,American Coot,100
2006,41,ch,gadw,Gadwall,10
2006,41,ch,wfib,White-faced Ibis,15
2006,41,ch,medu,Mexican Duck,2
2006,41,ch,amco,American Coot,20
2006,41,ch,bcte,Blue-winged or Cinnamon Teal,200
2006,41,ch,medu,Mexican Duck,400
2006,41,ch,nsho,Northern Shoveler,600
2006,41,ch,amco,American Coot,100
2006,39,ch,wfib,White-faced Ibis,30
2006,39,ch,bcte,Blue-winged or Cinnamon Teal,270
2006,39,ch,agwt,American Green-winged Teal,450
2006,39,ch,medu,Mexican Duck,10
2006,39,ch,amco,American Coot,5
2006,39,ch,agwt,American Green-winged Teal,10
2006,42,ch,wfib,White-faced Ibis,350
2006,42,ch,awpe,American White Pelican,5
2006,42,ch,bnst,Black-necked Stilt,40
2006,42,ch,amwi,American Wigeon,15
2006,42,ch,nopi,Northern Pintail,25
2006,42,ch,nopi,Northern Pintail,75
2006,42,ch,nsho,Northern Shoveler,75
2006,43,ch,nsho,Northern Shoveler,5
2006,43,ch,amco,American Coot,100
2006,43,ch,rudu,Ruddy Duck,20
2006,43,ch,amwi,American Wigeon,200
2006,43,ch,awpe,American White Pelican,12
2006,43,ch,amco,American Coot,25
2006,43,ch,amco,American Coot,100
2006,43,ch,fuwd,Fulvous Whistling-Duck,2
2006,43,ch,wfib,White-faced Ibis,300
2006,43,ch,agwt,American Green-winged Teal,10
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,120
2006,43,ch,agwt,American Green-winged Teal,75
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,20
2006,43,ch,noja,Northern Jacana,15
2006,43,ch,bcte,Blue-winged or Cinnamon Teal,2
2006,43,ch,amco,American Coot,125
2006,34,ch,wfib,White-faced Ibis,1
2006,34,ch,medu,Mexican Duck,10
2006,35,ch,wfib,White-faced Ibis,4
2006,35,ch,wfib,White-faced Ibis,75
2006,35,ch,amwi,American Wigeon,10
2006,35,ch,amco,American Coot,10
2006,35,ch,nsho,Northern Shoveler,5
2006,35,ch,amco,American Coot,10
2006,35,ch,nsho,Northern Shoveler,175
2006,37,ch,amco,American Coot,5
2006,10a,oh,sngo,Generic Snow or Ross' Goose,8900
2006,10a,oh,medu,Mexican Duck,40
2006,7,nh,agwt,American Green-winged Teal,10
2006,7,nh,medu,Mexican Duck,7
2006,7,nh,nsho,Northern Shoveler,60
2006,7,nh,nsho,Northern Shoveler,6
2006,7,nh,agwt,American Green-winged Teal,25
2006,7,nh,agwt,American Green-winged Teal,480
2006,7,nh,agwt,American Green-winged Teal,5
2006,7,nh,medu,Mexican Duck,6
2006,9a,oh,baea,Bald Eagle,1
2006,9a,oh,medu,Mexican Duck,45
2006,9a,oh,sngo,Generic Snow or Ross' Goose,2600
2006,12,nh,sngo,Generic Snow or Ross' Goose,950
2006,13,nh,nopi,Northern Pintail,1000
2006,13,nh,nopi,Northern Pintail,100
2006,13,nh,nopi,Northern Pintail,250
2006,14,nh,sacr,Sandhill Crane,22
2006,14,nh,amav,American Avocet,125
2006,14,nh,medu,Mexican Duck,10
2006,14,nh,medu,Mexican Duck,20
2006,14,nh,nopi,Northern Pintail,8000
2006,14,nh,medu,Mexican Duck,2
2006,15,nh,amco,American Coot,125
2006,15,nh,awpe,American White Pelican,3
2006,17,nh,nsho,Northern Shoveler,10
2006,22a,oh,agwt,American Green-winged Teal,200
2006,24a,oh,gadw,Gadwall,20
2006,28a,oh,sacr,Sandhill Crane,90
2006,28a,oh,buff,Bufflehead,2
2006,28a,oh,buff,Bufflehead,25
2006,28a,oh,nopi,Northern Pintail,10
2006,30a,oh,sngo,Generic Snow or Ross' Goose,8000
2006,19,nh,amco,American Coot,700
2006,19,nh,agwt,American Green-winged Teal,10
2006,19,nh,amco,American Coot,325
2006,19,nh,amco,American Coot,150
2006,19,nh,buff,Bufflehead,4
2006,19,nh,buff,Bufflehead,8
2006,19,nh,buff,Bufflehead,2
2006,19,nh,amco,American Coot,350
2006,19,nh,gadw,Gadwall,100
2006,19,nh,nsho,Northern Shoveler,300
2006,19,nh,amwi,American Wigeon,10
2006,19,nh,amco,American Coot,15
2006,22,nh,agwt,American Green-winged Teal,5
2006,22,nh,gadw,Gadwall,150
2006,22,nh,amco,American Coot,50
2006,22,nh,gwfg,Greater White-fronted Goose,500
2006,22,nh,agwt,American Green-winged Teal,5
2006,22,nh,agwt,American Green-winged Teal,6
2006,22,nh,agwt,American Green-winged Teal,75
2006,22,nh,gadw,Gadwall,10
2006,22,nh,amco,American Coot,15
2006,22,nh,medu,Mexican Duck,30
2006,22,nh,medu,Mexican Duck,50
2006,22,nh,medu,Mexican Duck,35
2006,22,nh,amco,American Coot,100
2006,22,nh,gadw,Gadwall,125
2006,21,nh,amco,American Coot,10
2006,21,nh,sngo,Generic Snow or Ross' Goose,2600
2006,21,nh,agwt,American Green-winged Teal,12
2006,21,nh,baea,Bald Eagle,2
2006,21,nh,medu,Mexican Duck,20
2006,21,nh,amco,American Coot,30
2006,21,nh,amav,American Avocet,10
2006,21,nh,amco,American Coot,50
2006,21,nh,amco,American Coot,15
2006,21,nh,agwt,American Green-winged Teal,10
2006,21,nh,medu,Mexican Duck,10
2006,21,nh,smsb,Generic small shorebird,30
2006,21,nh,agwt,American Green-winged Teal,20
2006,21,nh,nsho,Northern Shoveler,25
2006,21,nh,amco,American Coot,70
2006,21,nh,nsho,Northern Shoveler,10
2006,21,nh,nsho,Northern Shoveler,10
2006,21,nh,nopi,Northern Pintail,15
2006,21,nh,medu,Mexican Duck,5
2006,21,nh,nsho,Northern Shoveler,10
2006,21,nh,amco,American Coot,300
2006,21,nh,gadw,Gadwall,5
2006,10a,oh,nopi,Northern Pintail,8000
2006,12a,oh,medu,Mexican Duck,2
2006,7,nh,baea,Bald Eagle,1
2006,13,nh,nopi,Northern Pintail,350
2006,14,nh,medu,Mexican Duck,25
2006,14,nh,nsho,Northern Shoveler,10
2006,14,nh,medu,Mexican Duck,15
2006,15,nh,amco,American Coot,3
2006,15,nh,awpe,American White Pelican,2
2006,15,nh,amco,American Coot,150
2006,15,nh,gwfg,Greater White-fronted Goose,35
2006,17,nh,agwt,American Green-winged Teal,3
2006,22a,oh,amco,American Coot,100
2006,22a,oh,amco,American Coot,2
2006,22a,oh,gadw,Gadwall,15
2006,28a,oh,amco,American Coot,125
2006,30a,oh,amco,American Coot,25
2006,30a,oh,gadw,Gadwall,30
2006,19,nh,amco,American Coot,75
2006,19,nh,gadw,Gadwall,25
2006,19,nh,amco,American Coot,5
2006,19,nh,amco,American Coot,10
2006,19,nh,amco,American Coot,80
2006,19,nh,amco,American Coot,100
2006,19,nh,gadw,Gadwall,5
2006,19,nh,buff,Bufflehead,4
2006,19,nh,sngo,Generic Snow or Ross' Goose,550
2006,19,nh,nopi,Northern Pintail,5
2006,19,nh,amco,American Coot,125
2006,19,nh,gadw,Gadwall,2
2006,19,nh,amco,American Coot,325
2006,19,nh,scau,Generic Scaup,10
2006,19,nh,amco,American Coot,350
2006,19,nh,amco,American Coot,100
2006,19,nh,rudu,Ruddy Duck,10
2006,19,nh,awpe,American White Pelican,7
2006,19,nh,nsho,Northern Shoveler,10
2006,19,nh,gadw,Gadwall,2
2006,22,nh,gadw,Gadwall,3
2006,22,nh,bcte,Blue-winged or Cinnamon Teal,3
2006,22,nh,gwfg,Greater White-fronted Goose,40
2006,22,nh,nsho,Northern Shoveler,20
2006,22,nh,nopi,Northern Pintail,15
2006,22,nh,nopi,Northern Pintail,20
2006,22,nh,amco,American Coot,150
2006,22,nh,gadw,Gadwall,125
2006,22,nh,gwfg,Greater White-fronted Goose,600
2006,22,nh,amco,American Coot,400
2006,22,nh,amco,American Coot,35
2006,22,nh,nopi,Northern Pintail,5
2006,22,nh,amco,American Coot,15
2006,22,nh,nsho,Northern Shoveler,40
2006,22,nh,agwt,American Green-winged Teal,20
2006,22,nh,agwt,American Green-winged Teal,5
2006,22,nh,agwt,American Green-winged Teal,5
2006,21,nh,gadw,Gadwall,25
2006,21,nh,nopi,Northern Pintail,15
2006,21,nh,amco,American Coot,125
2006,21,nh,nopi,Northern Pintail,20
2006,21,nh,gwfg,Greater White-fronted Goose,550
